Date,Open,High,Low,Close,Adj Close,Volume
2012-09-12,1.027369,1.029760,1.024695,1.027327,1.027327,0
2012-09-13,1.024622,1.026273,1.023332,1.024485,1.024485,0
2012-09-14,1.032599,1.038206,1.030290,1.032770,1.032770,0
2012-09-17,1.029230,1.031779,1.027116,1.029241,1.029241,0
2012-09-18,1.026178,1.027665,1.024275,1.026167,1.026167,0
2012-09-19,1.025851,1.028595,1.024380,1.025957,1.025957,0
2012-09-20,1.025746,1.025851,1.018849,1.025641,1.025641,0
2012-09-21,1.024485,1.027961,1.024317,1.024485,1.024485,0
2012-09-24,1.022913,1.023028,1.018849,1.022913,1.022913,0
2012-09-25,1.022390,1.025010,1.019649,1.022537,1.022537,0
2012-09-26,1.019410,1.020512,1.014734,1.019576,1.019576,0
2012-09-27,1.015940,1.018693,1.015228,1.016054,1.016054,0
2012-09-28,1.019586,1.022495,1.015332,1.019680,1.019680,0
2012-10-01,1.015847,1.020835,1.014909,1.016054,1.016054,0
2012-10-02,1.019119,1.019513,1.016467,1.018434,1.018434,0
2012-10-03,1.016260,1.016787,1.011838,1.016157,1.016157,0
2012-10-04,1.013582,1.019264,1.012658,1.013695,1.013695,0
2012-10-05,1.019326,1.027232,1.019306,1.020065,1.020065,0
2012-10-08,1.023154,1.025652,1.020512,1.023290,1.023290,0
2012-10-09,1.024485,1.027264,1.019784,1.025084,1.025084,0
2012-10-10,1.021137,1.024076,1.020762,1.021044,1.021044,0
2012-10-11,1.019015,1.024286,1.017035,1.018434,1.018434,0
2012-10-12,1.022181,1.024317,1.019680,1.022652,1.022652,0
2012-10-15,1.019919,1.024013,1.019368,1.019950,1.019950,0
2012-10-16,1.019576,1.020721,1.012556,1.019482,1.019482,0
2012-10-17,1.014415,1.021190,1.013202,1.014507,1.014507,0
2012-10-18,1.022025,1.024643,1.017812,1.022286,1.022286,0
2012-10-19,1.015517,1.016260,1.006472,1.015538,1.015538,0
2012-10-22,1.005834,1.008776,1.003814,1.005824,1.005824,0
2012-10-23,1.008065,1.010081,1.002526,1.008065,1.008065,0
2012-10-24,1.007465,1.011327,1.004611,1.007455,1.007455,0
2012-10-25,1.005753,1.009795,1.005247,1.005935,1.005935,0
2012-10-26,1.005025,1.005935,1.001011,1.005136,1.005136,0
2012-10-29,1.002014,1.002104,0.999730,1.000801,1.000801,0
2012-10-30,0.999300,1.001613,0.998153,0.999300,0.999300,0
2012-10-31,1.000500,1.004056,0.998801,1.000490,1.000490,0
2012-11-01,1.000100,1.004016,0.998901,1.000000,1.000000,0
2012-11-02,1.003814,1.006543,1.001673,1.003714,1.003714,0
2012-11-05,1.004419,1.006239,1.002355,1.004419,1.004419,0
2012-11-06,1.004107,1.007252,1.003311,1.004319,1.004319,0
2012-11-07,1.007983,1.012761,1.003905,1.008166,1.008166,0
2012-11-08,1.003442,1.005530,1.002004,1.003512,1.003512,0
2012-11-09,0.999700,1.001703,0.996949,0.999810,0.999810,0
2012-11-12,1.000000,1.001803,0.999660,1.000000,1.000000,0
2012-11-13,1.000200,1.001101,0.996651,1.000080,1.000080,0
2012-11-14,0.998432,1.000500,0.996989,0.998283,0.998283,0
2012-11-15,0.996234,0.999900,0.995986,0.996105,0.996105,0
2012-11-16,0.999500,1.000600,0.997009,0.999331,0.999331,0
2012-11-19,0.999780,1.004117,0.998502,0.999760,0.999760,0
2012-11-20,1.003110,1.004823,1.002315,1.003110,1.003110,0
2012-11-21,1.003351,1.004248,1.000991,1.003583,1.003583,0
2012-11-22,1.004218,1.004924,1.002255,1.004288,1.004288,0
2012-11-23,1.002295,1.007435,1.001873,1.002376,1.002376,0
2012-11-26,1.006948,1.008675,1.004823,1.006431,1.006431,0
2012-11-27,1.007354,1.009540,1.005682,1.007374,1.007374,0
2012-11-28,1.005834,1.007151,1.003966,1.005834,1.005834,0
2012-11-29,1.008085,1.009184,1.006340,1.008166,1.008166,0
2012-11-30,1.007151,1.008065,1.005126,1.007049,1.007049,0
2012-12-03,1.006340,1.008471,1.005510,1.006441,1.006441,0
2012-12-04,null,null,null,null,null,null
2012-12-05,1.006796,1.009387,1.005945,1.006887,1.006887,0
2012-12-06,1.008308,1.010305,1.007475,1.008268,1.008268,0
2012-12-07,1.008776,1.012474,1.006806,1.008685,1.008685,0
2012-12-10,1.013479,1.013685,1.011511,1.013274,1.013274,0
2012-12-11,1.013788,1.014507,1.012197,1.013788,1.013788,0
2012-12-12,1.014189,1.015332,1.013767,1.014199,1.014199,0
2012-12-13,1.015641,1.018123,1.015476,1.015641,1.015641,0
2012-12-14,1.016157,1.017398,1.013993,1.016023,1.016023,0
2012-12-17,1.014610,1.016984,1.012115,1.014466,1.014466,0
2012-12-18,1.016570,1.017191,1.015022,1.016560,1.016560,0
2012-12-19,1.014199,1.015538,1.012002,1.014199,1.014199,0
2012-12-20,1.011409,1.012658,1.010591,1.011429,1.011429,0
2012-12-21,1.012658,1.012761,1.005935,1.012658,1.012658,0
2012-12-24,1.006472,1.008776,1.005621,1.006340,1.006340,0
2012-12-25,1.007455,1.009285,1.007049,1.007455,1.007455,0
2012-12-26,1.008736,1.009184,1.006127,1.008878,1.008878,0
2012-12-27,1.006340,1.009489,1.005864,1.006229,1.006229,0
2012-12-28,1.005126,1.006340,1.003291,1.005328,1.005328,0
2012-12-31,1.005672,1.006948,1.003210,1.005632,1.005632,0
2013-01-01,1.006137,1.008065,1.005328,1.008065,1.008065,0
2013-01-02,1.006036,1.016673,1.006036,1.006137,1.006137,0
2013-01-03,1.014610,1.015950,1.013377,1.014610,1.014610,0
2013-01-04,1.011675,1.015156,1.007851,1.011736,1.011736,0
2013-01-07,1.014158,1.014919,1.011746,1.014209,1.014209,0
2013-01-08,1.014538,1.015961,1.011982,1.014610,1.014610,0
2013-01-09,1.013613,1.014827,1.012248,1.013685,1.013685,0
2013-01-10,1.012566,1.015538,1.012146,1.012545,1.012545,0
2013-01-11,1.017191,1.018849,1.016054,1.017056,1.017056,0
2013-01-14,1.015837,1.017501,1.013685,1.015744,1.015744,0
2013-01-15,1.016777,1.017294,1.013592,1.016539,1.016539,0
2013-01-16,1.016467,1.016518,1.012566,1.016363,1.016363,0
2013-01-17,1.014199,1.015641,1.011757,1.014096,1.014096,0
2013-01-18,1.014405,1.014919,1.005510,1.014405,1.014405,0
2013-01-21,1.008044,1.009387,1.006441,1.008075,1.008075,0
2013-01-22,1.007354,1.009285,1.005581,1.007354,1.007354,0
